"SEQ_NO","MTI","CARD_NO","PROC_CODE","ORIGINAL_DATE","TRACE_NO","REF_NO","ACQ_ID","ISS_ID","APPROVAL_CODE","RESPONSE_CODE","TERM_ID","ORIGINAL_DATA","REVERSED","TNX_STAMP","PACKAGER","AMOUNT","ACCOUNT_NO","LOCAL_TIME","LOCAL_DATE","SETTLE_DATE","MCC","CURRENCY_CODE","DEST_ACCOUNT","RECONCILE_TIME","TRANX_DATE","ADD_INFO","SERVICE_CODE","VAS_INFO","BEN_ID","IBFT_INFO","AMOUNT_SETTLEMENT","AMOUNT_CARDHOLDER","CURRENCY_CODE_SETTLEMENT","CURRENCY_CODE_CARDHOLDER","CONVERSION_RATE_SETTLEMENT","CONVERSION_RATE_CARDHOLDER","USER_DEFINE","TRANX_REF","ACQ_INST_COUNTRY_CODE","POS_ENTRY_MODE","POS_CONDITION_CODE","CARD_ACCEPT_ID_CODE","CARD_ACCEPT_NAME_LOCATION","SETTLEMENT_CODE","PAYMENT_CODE","INFO_HOLDER_BENECIARY","RECORD_DATA","ADD_RECORD_DATA","REVERSED123","REVERSED124","REVERSED125","MESSAGE_NUMBER","LAST_MESSAGE_NUMBER","INSERT INTO RPT.ISOMESSAGE (SEQ_NO","LAST_MESSAGE_NUMBER) VALUES"
301071855,"0210","35735197","912020","0909022757","659785","525209659785","555666","980478","600000","00","10000000",,N,2025-09-09 09:28:05.000,,1200000,"35735197","092757","0909","0909",,"704","6217632001270000308",,2025-09-09 00:00:00.000,"ICBC
Ha Noi",IF_DEP,"5252BIDCA22ZHGJJ","963669",ccdscdscdsc,1200000,,"704",,"00000001",,"04","5252BIDCA22ZHGJJ",,"000","00",,HA NOI     LY THUONG KIET          NAVNM,1,,XGXYXN HXAXG QXY,,,,,,,,,
301071858,"0210","00000078","912020","0909022814","016464","525220016464","970441","980478","283752","00","10195968",,N,2025-09-09 09:28:14.000,,2855500,"00000078","092814","0909","0909",,"704","000657006",,2025-09-09 00:00:00.000,"NGUYEN TUAN HAI
VIB",IF_DEP,"5252VNIBA22ZHGJZ","555666",NGUYEN TUAN HAI chuyen tien den VIB - 000657006,2855500,,"704",,"00000001",,"05","5252VNIBA22ZHGJZ",,"000","00",,,1,,VIB,,,,,,,,,
301072812,"0200","2696498674038","912020","0909025838","003698","718078003698","970422",,,,"97042205",,N,2025-09-09 09:58:40.000,,20000000,"2696498674038","095838","0909","0909","7299","704","0129837294",,2025-09-09 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5252IBT1dQ2AEUM6","970406",TEstxx 11 8,20000000,,"704",,"00000001",,"05","5252IBT1dQ2AEUM6",,"000","00","111111111111111",IBT-MB                   HANOI       VNM,1,,,,,,,,,,,
301072907,"0200","060005944700","912020","0909025923","178830","525202178830","970403","980478",,,"00009999",,N,2025-09-09 09:59:25.000,,30000000,"060005944700","095923","0909","0909",,"704","2025311200",,2025-09-09 00:00:00.000,"SACOMBANK
CK tu SACOMBANK",IF_DEP,"5252SGTTA22ZHGWV","970467","060005944700",30000000,,"704",,"00000001",,"04","5252SGTTA22ZHGWV",,"021","00","000000099999999",SACOMBANK              HCM           VNM,1,,NAPAS,,,,,,,,,
301072911,"0200","060005944700","912020","0909025926","375657","525202375657","970403","980478",,,"00009999",,N,2025-09-09 09:59:27.000,,20000000,"060005944700","095926","0909","0909",,"704","2024311200",,2025-09-09 00:00:00.000,"SACOMBANK
CK tu SACOMBANK",IF_DEP,"5252SGTTA22ZHGWX","970467","060005944700",20000000,,"704",,"00000001",,"04","5252SGTTA22ZHGWX",,"021","00","000000099999999",SACOMBANK              HCM           VNM,1,,NAPAS,,,,,,,,,
301071351,"0210","109002298543","912020","0909090018","542158","525220542158","970412","980475","812226","00","13301003",,N,2025-09-09 09:00:18.000,,2555500,"109002298543","090015","0909","0909",,"704","0129837294",,2025-09-09 00:00:00.000,"CONG TY CO PHAN XAY DUNG PANAMA
HA NOI",IF_DEP,"5252WBVNA22ZHGM7","970406",CONG TY CO PHAN PANAMA chuyen tien,2555500,,"704",,"00000001",,"05","5252WBVNA22ZHGM7",,"000","00",,,1,,,,,,,,,,,
301071354,"0210","000000043098","912020","0909020021","324447","525202324447","970440",,"707027","00","11111111",,N,2025-09-09 09:00:21.000,,600200,"000000043098","090021","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"KHDN6668888 KHDN6668888
",IF_DEP,"5252IBT1dQ2AEUW6","970406",web 0 cap 247 sua sto tam dung adr,600200,,"704",,"00000001",,"04","5252IBT1dQ2AEUW6",,"000","00",,,1,,,,,,,,,,,
301071366,"0210","2220447765","912020","0909102100","103520","525210103520","970418","980475","663652","00","00000099",,N,2025-09-09 09:01:59.000,,6000000,"2220447765","172100","0909","0909",,"704","3704140000443",,2025-09-09 00:00:00.000,"VU VIET TRUNG 
",IF_DEP,"5252BIDVA22ZHGCL","970406",Trung vv test IBFT2.0 spec1.0,6000000,,"704",,"00000001",,"05","5252BIDVA22ZHGCL",,"010","05",,,1,,,,,,,,,,,
301071372,"0210","2111200749","912020","0909102100","114558","525210114558","970418","980478","422896","00","000000QR",,N,2025-09-09 09:02:09.000,,6000000,"2111200749","172100","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"LE HUY TUNG 
",IF_DEP,"5252BIDVA22ZHGCQ","970467",Trung vv test IBFT1.0,6000000,,"704",,"00000001",,"7","5252BIDVA22ZHGCQ",,"010","05",,IBT BIDV                 HANOI       VNM,1,,NAPAS,,,,,,,,,
301071384,"0210","107002298047","912020","0909090542","605563","525220605563","970412","980475","401069","00","13301002",,N,2025-09-09 09:05:42.000,,544500,"107002298047","090539","0909","0909",,"704","0129837294",,2025-09-09 00:00:00.000,"LE THI QUYNH NHUNG
HA NOI",IF_DEP,"5252WBVNA22ZHGC1","970406",Le Thi Quynh Nhung chuyen tien,544500,,"704",,"00000001",,"04","5252WBVNA22ZHGC1",,"000","00",,,1,,,,,,,,,,,
301071400,"0210","0021019688003","912020","0909090747","025540","525220025540","970438","980475","505040","00","00000001",,N,2025-09-09 09:07:48.000,,1000000,"0021019688003","090747","0909","0909",,"704","123456",,2025-09-09 00:00:00.000,"KHACH HANG 1589834
",IF_DEP,"5252BVBVA22ZHGCF","970406",test ck,1000000,,"704",,"00000001",,"04","5252BVBVA22ZHGCF",,"012","05",,,1,,,,,,,,,,,
301071428,"0210","10000195804","912020","0909020822","941471","525202941471","970423","980478","834448","00","00000001",,N,2025-09-09 09:08:24.000,,1000000000,"10000195804","090822","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"FULL NAME 04963991
 ",IF_DEP,"5252TPBVA22ZHGCJ","970467",FULL NAME 04963991 chuyen tien,1000000000,,"704",,"00000001",,"04","5252TPBVA22ZHGCJ",,"000","00",,IBT TIENPHONGBANK      HANOI         VNM,1,,NAPAS,,,,,,,,,
301071439,"0210","000000000100172","912020","0909091051","950290","525220950290","970428","980478","565393","00","00001102",,N,2025-09-09 09:10:51.000,,998012300,"000000000100172","091051","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"Tai Khoan GL
201 CMT8   TP.HCM",IF_DEP,"5252NAMAA22ZHGCT","970467",TEST,998012300,,"704",,"00000001",,"02","5252NAMAA22ZHGCT",,"000","00",,VNM                                     ,1,,NAPAS,,,,,,,,,
301071456,"0210","104010000000919","912020","0909021215","016902","525202016902","970421","980475","717854","00","97042100",,N,2025-09-09 09:12:16.000,,200000,"104010000000919","091215","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"CUSTOMER_000002895
",IF_DEP,"5252VRBAA22ZHGCW","970406",FULL_NAME_000002895 CHUYEN KHOAN tai DONGA BANK,200000,,"704",,"00000001",,"05","5252VRBAA22ZHGCW",,"000","00",,,1,,,,,,,,,,,
301071495,"0210","104010000000919","912020","0909021328","016905","525202016905","970421","980475","365053","00","97042100",,N,2025-09-09 09:13:29.000,,300000,"104010000000919","091328","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"CUSTOMER_000002895
",IF_DEP,"5252VRBAA22ZHGCD","970406",FULL_NAME_000002895 CHUYEN KHOAN tai DONGA BANK,300000,,"704",,"00000001",,"05","5252VRBAA22ZHGCD",,"000","00",,,1,,,,,,,,,,,
301071499,"0210","000001862800","912020","0909021352","215203","090902215203","970433",,"772036","00","12345678",,N,2025-09-09 09:13:53.000,,50000000,"000001862800","091352","0909","0909","7299","704","6666688883",,2025-09-09 00:00:00.000,"KHACH HANG 5
",IF_DEP,"5252IBT1dQ2AEUJE","970406","5 KHACH HANG CHUYEN TIEN",50000000,,"704",,"00000001",,"05","5252IBT1dQ2AEUJE",,"012","00",,,1,,,,,,,,,,,
301071515,"0210","0117100000031009","912020","0909021532","429210","525202429210","970448",,"202246","00","00000001",,N,2025-09-09 09:15:33.000,,50000000,"0117100000031009","091532","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-0117100000031009
",IF_DEP,"5252IBT1dQ2AEUJR","970406",GB NAME 1-927159 chuyen tien,50000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUJR",,"000","00",,,1,,,,,,,,,,,
301071549,"0210","001273557","912020","0909091726","003498","525209003498","970449","980478","936999","76","10000000",,N,2025-09-09 09:17:08.000,,10010000,"001273557","091726","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"NGUYEN THI VUI
",IF_DEP,"5252LVBKA22ZHG8L","970467",CK NAPAS,10010000,,"704",,"00000001",,"05","5252LVBKA22ZHG8L",,"000","00",,LPBank                Ha Noi         VNM,1,91,VNT,,,,,,,,,
301071553,"0210","9704060129837294","912000","0908191730","492604","525220492604","970406",,"161800","00","10000001",,N,2025-09-09 09:17:30.000,,1000000,"920101998","091730","0909","0909","7399","704","9704060129837294",,2025-09-09 00:00:00.000,"HOANG CHI CONG
",IF_DEP,"5252IBT1dQ2AEU1C",,"20250909084812",1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEU1C",,"021","00",,,1,,,,,,,,,,,
301071562,"0210","101002296779","912020","0909091744","703018","525220703018","970412","980475","674954","00","13301003",,N,2025-09-09 09:17:44.000,,49000000,"101002296779","091742","0909","0909",,"704","0129837294",,2025-09-09 00:00:00.000,"CONG TY TNHH HTC HOLDINGS VIET NAMS
HA NOI",IF_DEP,"5252WBVNA22ZHG8B","970406",A026 00001337 00001420,49000000,,"704",,"00000001",,"05","5252WBVNA22ZHG8B",,"000","00",,,1,,,,,,,,,,,
301071581,"0210","10000197152","910020","0909021751","941486","525202941486","970423","980478",,"68","00000001",,N,2025-09-09 09:18:08.000,,200000,"10000197152","091751","0909","0909",,"704",CTTHANHCONG,,2025-09-09 00:00:00.000,"Nong Hong Son
 ",IF_DEP,"5252TPBVA22ZHG81","555666",Giao dich CHUYEN tien INV_02,200000,,"704",,"00000001",,"04","5252TPBVA22ZHG81",,,,,,1,,tpb,,,,,,,,,
301071584,"0210","01442757","912020","0909021857","128928","525209128928","555567","980478",,"68","10000000",,N,2025-09-09 09:19:11.000,,300000,"01442757","091857","0909","0909",,"704","103110000001210",,2025-09-09 00:00:00.000,"VRB
Ha Noi",IF_DEP,"5252BIDCA22ZHG8J","970421",TEST CP,300000,,"704",,"00000001",,"04","5252BIDCA22ZHG8J",,,,,,1,,PHAN THI THUY TRANG,,,,,,,,,
301071614,"0210","82247882","912000","0909021945","847450","525209847450","555567","980478",,"05","10000000",,N,2025-09-09 09:19:47.000,,5000000,"82247882","091945","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHG8R",,Phuong chuyen tien 0909,5000000,,"704",,"00000001",,"04","5252BIDCA22ZHG8R",,"000","00",,HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301071631,"0210","0117100000031009","912020","0909022035","429215","525202429215","970448",,"316663","00","00000001",,N,2025-09-09 09:20:37.000,,20000000,"0117100000031009","092035","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-0117100000031009
",IF_DEP,"5252IBT1dQ2AEU1P","970406",GB NAME 1-927159 chuyen tien,20000000,,"704",,"00000001",,"04","5252IBT1dQ2AEU1P",,"000","00",,,1,,,,,,,,,,,
301072546,"0210","1020412509","912020","0909024540","849080","525202849080","970443",,"738536","00","11111111",,N,2025-09-09 09:45:40.000,,1000000,"1020412509","094540","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUS3","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUS3",,"000","00",,,1,,,,,,,,,,,
301072550,"0210","1020404575","912020","0909024547","707438","525202707438","970443",,"365196","00","11111111",,N,2025-09-09 09:45:47.000,,500000,"1020404575","094547","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUSR","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUSR",,"000","00",,,1,,,,,,,,,,,
301072551,"0210","1020404575","912020","0909024548","579123","525202579123","970443",,"973743","00","11111111",,N,2025-09-09 09:45:48.000,,1000000,"1020404575","094548","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUSN","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUSN",,"000","00",,,1,,,,,,,,,,,
301072554,"0210","1020412541","912020","0909024558","862606","525202862606","970443",,"508325","00","11111111",,N,2025-09-09 09:45:58.000,,500000,"1020412541","094558","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDJ","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDJ",,"000","00",,,1,,,,,,,,,,,
301072555,"0210","1020412541","912020","0909024558","207385","525202207385","970443",,"182018","00","11111111",,N,2025-09-09 09:45:58.000,,1000000,"1020412541","094558","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUD1","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUD1",,"000","00",,,1,,,,,,,,,,,
301072557,"0210","1020412664","912020","0909024605","291484","525202291484","970443",,"912267","00","11111111",,N,2025-09-09 09:46:05.000,,500000,"1020412664","094605","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUD2","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUD2",,"000","00",,,1,,,,,,,,,,,
301072558,"0210","1020412664","912020","0909024606","729368","525202729368","970443",,"296076","00","11111111",,N,2025-09-09 09:46:06.000,,1000000,"1020412664","094606","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUD9","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUD9",,"000","00",,,1,,,,,,,,,,,
301072560,"0210","1020404520","912020","0909024612","185135","525202185135","970443",,"863466","00","11111111",,N,2025-09-09 09:46:12.000,,500000,"1020404520","094612","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDD","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDD",,"000","00",,,1,,,,,,,,,,,
301072561,"0210","1020404520","912020","0909024613","398534","525202398534","970443",,"218493","00","11111111",,N,2025-09-09 09:46:13.000,,1000000,"1020404520","094613","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDV","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDV",,"000","00",,,1,,,,,,,,,,,
301072583,"0210","1020412729","912020","0909024620","937529","525202937529","970443",,"284183","00","11111111",,N,2025-09-09 09:46:20.000,,500000,"1020412729","094620","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDI","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDI",,"000","00",,,1,,,,,,,,,,,
301072584,"0210","1020412729","912020","0909024620","120383","525202120383","970443",,"180455","00","11111111",,N,2025-09-09 09:46:20.000,,1000000,"1020412729","094620","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUD8","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUD8",,"000","00",,,1,,,,,,,,,,,
301072594,"0210","1020412732","912020","0909024627","675277","525202675277","970443",,"493117","00","11111111",,N,2025-09-09 09:46:27.000,,500000,"1020412732","094627","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDP","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDP",,"000","00",,,1,,,,,,,,,,,
301072595,"0210","1020412732","912020","0909024628","205062","525202205062","970443",,"844379","00","11111111",,N,2025-09-09 09:46:28.000,,1000000,"1020412732","094628","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDY","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDY",,"000","00",,,1,,,,,,,,,,,
301072597,"0210","1020412745","912020","0909024634","767852","525202767852","970443",,"336658","00","11111111",,N,2025-09-09 09:46:34.000,,500000,"1020412745","094634","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDB","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDB",,"000","00",,,1,,,,,,,,,,,
301072598,"0210","1020412745","912020","0909024635","142525","525202142525","970443",,"289819","00","11111111",,N,2025-09-09 09:46:35.000,,1000000,"1020412745","094635","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUD4","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUD4",,"000","00",,,1,,,,,,,,,,,
301071644,"0200","09652024","912020","0909022053","298133","525209298133","555666","980478",,,"10000000",,N,2025-09-09 09:20:54.000,,10000000,"09652024","092053","0909","0909",,"704",V4D02000020,,2025-09-09 00:00:00.000,"Tran Van A
Ha Noi",IF_DEP,"5252BIDCA22ZHG8X","970418",linhnx,10000000,,"704",,"00000001",,"04","5252BIDCA22ZHG8X",,"000","00","000000099999999",VNM                                     ,1,,THUY 50,,,,,,,,,
301071661,"0200","51218242","912020","0909022120","652556","525209652556","555666","980478",,,"10000000",,N,2025-09-09 09:21:20.000,,2000000,"51218242","092120","0909","0909",,"704","0021019688003",,2025-09-09 00:00:00.000,"Nguyen Van Bao Viet
Ha Noi",IF_DEP,"5252BIDCA22ZHG8I","970438",test ck bi chan1,2000000,,"704",,"00000001",,"04","5252BIDCA22ZHG8I",,"000","00","000000099999999",VNM                                     ,1,,KHACH HANG 1589834,,,,,,,,,
301071650,"0200","01442757","912020","0909022107","708394","525209708394","555567","980478",,,"10000000",,N,2025-09-09 09:21:07.000,,300000,"01442757","092107","0909","0909",,"704","103110000001210",,2025-09-09 00:00:00.000,"VRB
Ha Noi",IF_DEP,"5252BIDCA22ZHG8S","970421",TEST CK,300000,,"704",,"00000001",,"04","5252BIDCA22ZHG8S",,"000","00","000000099999999",VNM                                     ,1,,PHAN THI THUY TRANG,,,,,,,,,
301071651,"0200","09652024","912020","0909022108","623182","525209623182","555666","980478",,,"10000000",,N,2025-09-09 09:21:08.000,,123456700,"09652024","092108","0909","0909",,"704",thuybeolun,,2025-09-09 00:00:00.000,"Tran Van A
Ha Noi",IF_DEP,"5252BIDCA22ZHG83","970418",linhnx,123456700,,"704",,"00000001",,"04","5252BIDCA22ZHG83",,"000","00","000000099999999",VNM                                     ,1,,Title 1 2111606976,,,,,,,,,
301071659,"0200","09652024","912020","0909022116","417054","525209417054","555666","980478",,,"10000000",,N,2025-09-09 09:21:16.000,,12345600,"09652024","092116","0909","0909",,"704","6868686868",,2025-09-09 00:00:00.000,"Tran Van A
Ha Noi",IF_DEP,"5252BIDCA22ZHG8H","970418",linhnx,12345600,,"704",,"00000001",,"04","5252BIDCA22ZHG8H",,"000","00","000000099999999",VNM                                     ,1,,Title 1 6868686868,,,,,,,,,
301071690,"0200","60175787","912020","0909022143","618681","525209618681","555666","980478",,,"10000000",,N,2025-09-09 09:21:43.000,,5000000,"60175787","092143","0909","0909",,"704","100000000003",,2025-09-09 00:00:00.000,"KBANK
hanoi",IF_DEP,"5252BIDCA22ZHGFQ","668888",transfer,5000000,,"704",,"00000001",,"04","5252BIDCA22ZHGFQ",,"000","00","000000099999999",VNM                                     ,1,,CONG TY TNHH MOT THANH VIEN ABC999 ,,,,,,,,,
301071704,"0200","09652024","912020","0909022154","439088","525209439088","555666","980478",,,"10000000",,N,2025-09-09 09:21:54.000,,123123200,"09652024","092154","0909","0909",,"704","6868686868",,2025-09-09 00:00:00.000,"Tran Van A
Ha Noi",IF_DEP,"5252BIDCA22ZHGF8","970418",hjkhjkjhhjkhj,123123200,,"704",,"00000001",,"04","5252BIDCA22ZHGF8",,"000","00","000000099999999",VNM                                     ,1,,Title 1 6868686868,,,,,,,,,
301071714,"0200","101110000000681","912020","0909022202","016912","525202016912","970421","980475",,,"97042100",,N,2025-09-09 09:22:02.000,,1000000,"101110000000681","092202","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"CUSTOMER_000000480
",IF_DEP,"5252VRBAA22ZHGFM","970406",FULL_NAME_000000480 CHUYEN KHOAN tai DONGA BANK,1000000,,"704",,"00000001",,"05","5252VRBAA22ZHGFM",,"000","00","000000000970421",VRB                    HANOI         VNM,1,,NAPAS,,,,,,,,,
301071716,"0200","331099998888","912020","0909092203","685720","525220685720","970412","980478",,,"13301000",,N,2025-09-09 09:22:03.000,,11087200,"331099998888","092202","0909","0909",,"704","70243793",,2025-09-09 00:00:00.000,"CHU HUE MAN
HA NOI",IF_DEP,"5252WBVNA22ZHGFY","555666",Lan test chuyen tien gd online IBFT110872,11087200,,"704",,"00000001",,"02","5252WBVNA22ZHGFY",,"000","00","200010000000185",VNM                                     ,1,,Sieu thi 1,,,,,,,,,
301071719,"0200","101810000001107","912020","0909022207","016913","525202016913","970421","980475",,,"97042100",,N,2025-09-09 09:22:07.000,,1400000,"101810000001107","092207","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000,"CUSTOMER_000001467
",IF_DEP,"5252VRBAA22ZHGFJ","970406",FULL_NAME_000001467 CHUYEN KHOAN tai DONGA BANK,1400000,,"704",,"00000001",,"05","5252VRBAA22ZHGFJ",,"000","00","000000000970421",VRB                    HANOI         VNM,1,,NAPAS,,,,,,,,,
301071725,"0200","10000197152","910020","0909022210","941490","525202941490","970423","980478",,,"00000001",,N,2025-09-09 09:22:12.000,,200000,"10000197152","092210","0909","0909",,"704",CTTHANHCONG,,2025-09-09 00:00:00.000,"Nong Hong Son
 ",IF_DEP,"5252TPBVA22ZHGFZ","555666",Giao dich CHUYEN tien INV_02,200000,,"704",,"00000001",,"04","5252TPBVA22ZHGFZ",,"000","00","000000099999999",IBT TIENPHONGBANK      HANOI         VNM,1,,tpb,,,,,,,,,
